dqn,date,km,moto
90YD258,2/2/2026,174.62,0
90YD258,2/3/2026,157.06,0
90YD258,2/4/2026,263.96,0
90YD258,2/5/2026,160.11,0
90YD258,2/6/2026,150.95,0
90YD258,2/7/2026,151.38,0
90YD258,2/8/2026,232.75,0
90YD258,2/9/2026,176.12,0
90YD258,2/10/2026,181.51,0
90YD258,2/11/2026,210.58,0
90YD258,2/12/2026,123.41,0
90YD258,2/13/2026,214.88,0
90YD258,2/14/2026,139.38,0
90YD258,2/15/2026,182.97,0
90YD258,2/16/2026,298.39,0
90YD258,2/17/2026,172.94,0
90YD258,2/18/2026,63.76,0
90YD258,2/19/2026,137.64,0
90YD258,2/20/2026,218.6,0
90YD258,2/21/2026,156.16,0
90YD258,2/22/2026,195.6,0
90YD258,2/23/2026,0,0
10PC362,2/1/2026,0,0
10PC362,2/2/2026,57.37,0
10PC362,2/3/2026,162.88,0
10PC362,2/4/2026,133.96,0
10PC362,2/5/2026,149.58,0
10PC362,2/6/2026,64.91,0
10PC362,2/7/2026,0,0
10PC362,2/8/2026,0,0
10PC362,2/9/2026,105.26,0
10PC362,2/10/2026,105.09,0
10PC362,2/11/2026,133.53,0
10PC362,2/12/2026,133.18,0
10PC362,2/13/2026,82.56,0
10PC362,2/14/2026,0,0
10PC362,2/15/2026,0,0
10PC362,2/16/2026,141.12,0
10PC362,2/17/2026,64.43,0
10PC362,2/18/2026,105.51,0
10PC362,2/19/2026,115.25,0
10PC362,2/20/2026,73.19,0
10PC362,2/21/2026,0,0
10PC362,2/22/2026,0,0
10PC362,2/23/2026,0,0
10PH594,2/1/2026,0,0
10PH594,2/2/2026,50.13,0
10PH594,2/3/2026,93.41,0
10PH594,2/4/2026,64.62,0
10PH594,2/5/2026,51.42,0
10PH594,2/6/2026,141.63,0
10PH594,2/7/2026,0,0
10PH594,2/8/2026,0,0
10PH594,2/9/2026,88.91,0
10PH594,2/10/2026,0,0
10PH594,2/11/2026,113.17,0
10PH594,2/12/2026,75.23,0
10PH594,2/13/2026,109.64,0
10PH594,2/14/2026,0,0
10PH594,2/15/2026,0,0
10PH594,2/16/2026,103.77,0
10PH594,2/17/2026,39.76,0
10PH594,2/18/2026,63.03,0
10PH594,2/19/2026,125.43,0
10PH594,2/20/2026,118.29,0
10PH594,2/21/2026,0,0
10PH594,2/22/2026,0,0
10PH594,2/23/2026,0,0
10PN984,2/1/2026,0,0
10PN984,2/2/2026,178.83,0
10PN984,2/3/2026,81.87,0
10PN984,2/4/2026,215.64,0
10PN984,2/5/2026,117.67,0
10PN984,2/6/2026,180.14,0
10PN984,2/7/2026,0,0
10PN984,2/8/2026,0,0
10PN984,2/9/2026,183.7,0
10PN984,2/10/2026,119.65,0
10PN984,2/11/2026,178.08,0
10PN984,2/12/2026,83.7,0
10PN984,2/13/2026,145.41,0
10PN984,2/14/2026,0,0
10PN984,2/15/2026,0,0
10PN984,2/16/2026,179.46,0
10PN984,2/17/2026,94.62,0
10PN984,2/18/2026,182.43,0
10PN984,2/19/2026,118.08,0
10PN984,2/20/2026,146.88,0
10PN984,2/21/2026,0,0
10PN984,2/22/2026,0,0
10PN984,2/23/2026,6.76,0
10PN466,2/1/2026,78,0
10PN466,2/2/2026,36.07,0
10PN466,2/3/2026,65.26,0
10PN466,2/4/2026,34.28,0
10PN466,2/5/2026,1.12,0
10PN466,2/6/2026,0,0
10PN466,2/7/2026,0,0
10PN466,2/8/2026,0,0
10PN466,2/9/2026,0,0
10PN466,2/10/2026,0,0
10PN466,2/11/2026,0,0
10PN466,2/12/2026,0,0
10PN466,2/13/2026,0,0
10PN466,2/14/2026,0,0
10PN466,2/17/2026,0.02,0
10PN466,2/18/2026,67.39,0
10PN466,2/19/2026,49.9,0
10PN466,2/20/2026,34.35,0
10PN466,2/21/2026,44.37,0
10PN466,2/22/2026,0.33,0
10PN466,2/23/2026,0,0
90JS782,2/1/2026,0,0
90JS782,2/2/2026,431.69,0
90JS782,2/3/2026,5.39,0
90JS782,2/4/2026,40.92,0
90JS782,2/5/2026,117.77,0
90JS782,2/6/2026,24.62,0
90JS782,2/7/2026,126.83,0
90JS782,2/8/2026,0,0
90JS782,2/9/2026,27.6,0
90JS782,2/10/2026,35.38,0
90JS782,2/11/2026,2,0
90JS782,2/12/2026,119.12,0
90JS782,2/13/2026,26.58,0
90JS782,2/14/2026,4.21,0
90JS782,2/15/2026,0,0
90JS782,2/16/2026,132.24,0
90JS782,2/17/2026,37.46,0
90JS782,2/18/2026,84.42,0
90JS782,2/19/2026,151.92,0
90JS782,2/20/2026,37.38,0
90JS782,2/21/2026,13.07,0
90JS782,2/22/2026,0,0
90JS782,2/23/2026,0,0
90AR787,2/1/2026,117.92,0
90AR787,2/2/2026,94.46,0
90AR787,2/3/2026,135.48,0
90AR787,2/4/2026,99.1,0
90AR787,2/5/2026,92.69,0
90AR787,2/6/2026,82.41,0
90AR787,2/7/2026,123.25,0
90AR787,2/8/2026,94.24,0
90AR787,2/9/2026,94.55,0
90AR787,2/10/2026,123.16,0
90AR787,2/11/2026,92.82,0
90AR787,2/12/2026,102.85,0
90AR787,2/13/2026,99.61,0
90AR787,2/14/2026,39.99,0
90AR787,2/15/2026,35.4,0
90AR787,2/16/2026,108.94,0
90AR787,2/17/2026,112.6,0
90AR787,2/18/2026,104.09,0
90AR787,2/19/2026,124.42,0
90AR787,2/20/2026,107.2,0
90AR787,2/21/2026,65.02,0
90AR787,2/22/2026,113.45,0
90AR787,2/23/2026,55.26,0
77YA610,2/1/2026,0,0
77YA610,2/2/2026,166.1,0
77YA610,2/3/2026,57.75,0
77YA610,2/4/2026,197.6,0
77YA610,2/5/2026,52.35,0
77YA610,2/6/2026,62.74,0
77YA610,2/7/2026,0.39,0
77YA610,2/8/2026,0,0
77YA610,2/9/2026,110.33,0
77YA610,2/10/2026,51.51,0
77YA610,2/11/2026,152.24,0
77YA610,2/12/2026,131.9,0
77YA610,2/13/2026,73.93,0
77YA610,2/14/2026,0.23,0
77YA610,2/15/2026,0,0
77YA610,2/16/2026,65.38,0
77YA610,2/17/2026,171.65,0
77YA610,2/18/2026,94.88,0
77YA610,2/19/2026,54.19,0
77YA610,2/20/2026,98.69,0
77YA610,2/21/2026,0,0
77YA610,2/22/2026,0,0
77YA610,2/23/2026,0,0
90JS855,2/1/2026,0,0
90JS855,2/2/2026,0,0
90JS855,2/3/2026,0,0
90JS855,2/4/2026,0,0
90JS855,2/5/2026,0,0
90JS855,2/6/2026,114.81,0
90JS855,2/7/2026,52.22,0
90JS855,2/8/2026,49.39,0
90JS855,2/9/2026,82.71,0
90JS855,2/10/2026,94.51,0
90JS855,2/11/2026,103.25,0
90JS855,2/12/2026,105.24,0
90JS855,2/13/2026,111.65,0
90JS855,2/14/2026,0,0
90JS855,2/15/2026,0,0
90JS855,2/16/2026,0,0
90JS855,2/17/2026,0,0
90JS855,2/18/2026,102.23,0
90JS855,2/19/2026,146.89,0
90JS855,2/20/2026,181.3,0
90JS855,2/21/2026,144.83,0
90JS855,2/22/2026,155.97,0
90JS855,2/23/2026,0,0
10JN789,2/18/2026,46.55,0
10JN789,2/19/2026,24.04,0
10JN789,2/20/2026,51.46,0
90JP034,2/1/2026,125.76,0
90JP034,2/2/2026,37.72,0
90JP034,2/3/2026,72.47,0
90JP034,2/4/2026,79.27,0
90JP034,2/5/2026,95.69,0
90JP034,2/6/2026,60.49,0
90JP034,2/7/2026,86.23,0
90JP034,2/8/2026,58.31,0
90JP034,2/9/2026,71.28,0
90JP034,2/10/2026,58.42,0
90JP034,2/11/2026,66.6,0
90JP034,2/12/2026,27.84,0
90JP034,2/13/2026,1.63,0
90JP034,2/14/2026,55.47,0
90JP034,2/15/2026,74.14,0
90JP034,2/16/2026,46.81,0
90JP034,2/17/2026,49.85,0
90JP034,2/18/2026,47.48,0
90JP034,2/19/2026,94.7,0
90JP034,2/20/2026,55.06,0
90JP034,2/21/2026,137.3,0
90JP034,2/22/2026,75.34,0
90JP034,2/23/2026,0,0
90JB343,2/1/2026,7.11,0
90JB343,2/2/2026,142.35,0
90JB343,2/3/2026,15.18,0
90JB343,2/4/2026,52.37,0
90JB343,2/5/2026,136.42,0
90JB343,2/6/2026,117.9,0
90JB343,2/7/2026,0,0
90JB343,2/8/2026,8.73,0
90JB343,2/9/2026,137.92,0
90JB343,2/10/2026,100.32,0
90JB343,2/11/2026,91.53,0
90JB343,2/12/2026,118.95,0
90JB343,2/13/2026,133.53,0
90JB343,2/14/2026,5.28,0
90JB343,2/15/2026,8.77,0
90JB343,2/16/2026,137.3,0
90JB343,2/17/2026,103.36,0
90JB343,2/18/2026,99.88,0
90JB343,2/19/2026,90.83,0
90JB343,2/20/2026,122.23,0
90JB343,2/21/2026,0,0
90JB343,2/22/2026,14.48,0
90JB343,2/23/2026,26.93,0
90JZ974,2/2/2026,1.86,3
90JZ974,2/3/2026,1.71,4
90JZ974,2/4/2026,0,0
90JZ974,2/5/2026,20.01,3
90JZ974,2/6/2026,41.5,1
90JZ974,2/9/2026,77.36,3
90JZ974,2/10/2026,52.95,1
90JZ974,2/11/2026,0,0
90JZ974,2/12/2026,22.57,2
90JZ974,2/13/2026,31.84,0
90JZ974,2/16/2026,39.59,0
90JZ974,2/17/2026,76.05,2
90JZ974,2/18/2026,15.75,0
90JZ974,2/19/2026,60.02,1
90JZ974,2/20/2026,22.14,2
10AB124,2/2/2026,82.96,7
10AB124,2/3/2026,10.92,5
10AB124,2/4/2026,12.87,4
10AB124,2/5/2026,11.97,4
10AB124,2/6/2026,85.12,6
10AB124,2/8/2026,33.6,4
10AB124,2/9/2026,7.42,3
10AB124,2/10/2026,13.2,5
10AB124,2/11/2026,13,4
10AB124,2/12/2026,12.48,4
10AB124,2/13/2026,13.07,5
10AB124,2/14/2026,6.31,2
10AB124,2/16/2026,21.01,5
10AB124,2/17/2026,12.26,7
10AB124,2/18/2026,13.64,7
10AB124,2/19/2026,12.74,6
10AB124,2/20/2026,12.17,4
10AB124,2/21/2026,0,0
10AB124,2/22/2026,0,0
10AB124,2/23/2026,0,0
110FX381,2/1/2026,0,0
110FX381,2/2/2026,52.15,7
110FX381,2/3/2026,32.21,3
110FX381,2/4/2026,19.9,5
110FX381,2/5/2026,18.65,6
110FX381,2/6/2026,19.45,5
110FX381,2/7/2026,7.44,3
110FX381,2/8/2026,0,0
110FX381,2/9/2026,19.25,5
110FX381,2/10/2026,11.47,5
110FX381,2/11/2026,16.84,5
110FX381,2/12/2026,11.69,4
110FX381,2/13/2026,0.87,4
110FX381,2/14/2026,0,0
110FX381,2/15/2026,0,0
110FX381,2/16/2026,10.67,5
110FX381,2/17/2026,0,4
110FX381,2/18/2026,10.28,5
110FX381,2/19/2026,0,4
110FX381,2/20/2026,10.09,5
110FX381,2/22/2026,0,0
110FX381,2/23/2026,0,0
90AM605,2/1/2026,13.89,0
90AM605,2/2/2026,191.59,0
90AM605,2/3/2026,191.8,0
90AM605,2/4/2026,222.53,0
90AM605,2/5/2026,197.64,0
90AM605,2/6/2026,214.27,0
90AM605,2/7/2026,0,0
90AM605,2/8/2026,14.76,0
90AM605,2/9/2026,192.03,0
90AM605,2/10/2026,204.8,0
90AM605,2/11/2026,56.12,0
90AM605,2/12/2026,203.13,0
90AM605,2/13/2026,238.95,0
90AM605,2/14/2026,0,0
90AM605,2/15/2026,14.96,0
90AM605,2/16/2026,227.03,0
90AM605,2/17/2026,194.81,0
90AM605,2/18/2026,232.46,0
90AM605,2/19/2026,198.02,0
90AM605,2/20/2026,225.13,0
90AM605,2/21/2026,0,0
90AM605,2/22/2026,0,0
90AM605,2/23/2026,22.98,0
90JP032,2/1/2026,117.41,0
90JP032,2/2/2026,152.25,0
90JP032,2/3/2026,54.96,0
90JP032,2/4/2026,78.12,0
90JP032,2/5/2026,127.8,0
90JP032,2/6/2026,38.12,0
90JP032,2/7/2026,42.36,0
90JP032,2/8/2026,98.98,0
90JP032,2/9/2026,81.13,0
90JP032,2/10/2026,44.09,0
90JP032,2/11/2026,154.12,0
90JP032,2/12/2026,77.58,0
90JP032,2/13/2026,96.01,0
90JP032,2/14/2026,38.33,0
90JP032,2/15/2026,143.75,0
90JP032,2/16/2026,107.93,0
90JP032,2/17/2026,26.16,0
90JP032,2/18/2026,140.57,0
90JP032,2/19/2026,67.03,0
90JP032,2/20/2026,132.67,0
90JP032,2/21/2026,97.29,0
90JP032,2/22/2026,90.31,0
90JP032,2/23/2026,30.97,0
110FX636,2/2/2026,42.03,6
110FX636,2/3/2026,41.03,15
110FX636,2/4/2026,92.17,14
110FX636,2/5/2026,41.51,9
110FX636,2/6/2026,35.73,5
110FX636,2/7/2026,2.7,0
110FX636,2/9/2026,40.1,6
110FX636,2/10/2026,0.04,1
110FX636,2/11/2026,94.94,6
110FX636,2/12/2026,67.16,9
110FX636,2/13/2026,93.77,8
110FX636,2/16/2026,10.93,1
110FX636,2/17/2026,20.92,2
110FX636,2/18/2026,54.97,6
110FX636,2/19/2026,40.67,11
110FX636,2/20/2026,53.2,5
110FX636,2/21/2026,65.47,6
90JU989,2/1/2026,0.53,0
90JU989,2/2/2026,0.52,0
90JU989,2/3/2026,89.2,0
90JU989,2/4/2026,58.16,0
90JU989,2/5/2026,98.41,0
90JU989,2/6/2026,55.41,0
90JU989,2/7/2026,0,0
90JU989,2/8/2026,65.73,0
90JU989,2/9/2026,152,0
90JU989,2/10/2026,69,0
90JU989,2/11/2026,58.51,0
90JU989,2/12/2026,20.86,0
90JU989,2/13/2026,97.61,0
90JU989,2/14/2026,0,0
90JU989,2/15/2026,0,0
90JU989,2/16/2026,50.64,0
90JU989,2/17/2026,96.83,0
90JU989,2/18/2026,54.19,0
90JU989,2/19/2026,60.79,0
90JU989,2/20/2026,125.24,0
90JU989,2/21/2026,0,0
90JU989,2/22/2026,0,0
90JU989,2/23/2026,0,0
90AH659,2/1/2026,0,0
90AH659,2/2/2026,56.36,0
90AH659,2/3/2026,39.38,0
90AH659,2/4/2026,17.67,0
90AH659,2/5/2026,45.34,0
90AH659,2/6/2026,34.33,0
90AH659,2/7/2026,0,0
90AH659,2/8/2026,0,0
90AH659,2/9/2026,60.75,0
90AH659,2/10/2026,17.67,0
90AH659,2/11/2026,34.49,0
90AH659,2/12/2026,21.01,0
90AH659,2/13/2026,21.28,0
90AH659,2/14/2026,0,0
90AH659,2/15/2026,0,0
90AH659,2/16/2026,17.76,0
90AH659,2/17/2026,177.67,0
90AH659,2/18/2026,44.18,0
90AH659,2/19/2026,79.91,0
90AH659,2/20/2026,66.49,0
90AH659,2/21/2026,0,0
90AH659,2/22/2026,0,0
90AH659,2/23/2026,0,0
90JS854,2/1/2026,0,0
90JS854,2/2/2026,41.16,0
90JS854,2/3/2026,0.74,0
90JS854,2/4/2026,57.98,0
90JS854,2/5/2026,138.8,0
90JS854,2/6/2026,86.82,0
90JS854,2/7/2026,0,0
90JS854,2/8/2026,0,0
90JS854,2/9/2026,90.05,0
90JS854,2/10/2026,103.87,0
90JS854,2/11/2026,81.25,0
90JS854,2/12/2026,115.5,0
90JS854,2/13/2026,77.55,0
90JS854,2/14/2026,86.08,0
90JS854,2/15/2026,0,0
90JS854,2/16/2026,56.12,0
90JS854,2/17/2026,106.95,0
90JS854,2/18/2026,70.72,0
90JS854,2/19/2026,52.43,0
90JS854,2/20/2026,71,0
90JS854,2/21/2026,0,0
90JS854,2/22/2026,0,0
90JS854,2/23/2026,0,0
10AX707,2/1/2026,1.12,0
10AX707,2/2/2026,73.32,0
10AX707,2/3/2026,81.73,0
10AX707,2/4/2026,168.86,0
10AX707,2/5/2026,44.73,0
10AX707,2/6/2026,204.45,0
10AX707,2/7/2026,69.98,0
10AX707,2/8/2026,0,0
10AX707,2/9/2026,138.76,0
10AX707,2/10/2026,138.3,0
10AX707,2/11/2026,120.24,0
10AX707,2/12/2026,159.07,0
10AX707,2/13/2026,181.75,0
10AX707,2/14/2026,74.62,0
10AX707,2/15/2026,0.09,0
10AX707,2/16/2026,119.09,0
10AX707,2/17/2026,82.7,0
10AX707,2/18/2026,132.26,0
10AX707,2/19/2026,80.12,0
10AX707,2/20/2026,153.99,0
10AX707,2/21/2026,128.56,0
10AX707,2/22/2026,0,0
10AX707,2/23/2026,10.12,0
10V613,2/1/2026,0,0
10V613,2/2/2026,10.65,4
10V613,2/3/2026,8.86,4
10V613,2/4/2026,9.22,4
10V613,2/5/2026,10.28,4
10V613,2/6/2026,10.21,4
10V613,2/7/2026,1.93,1
10V613,2/8/2026,0,0
10V613,2/9/2026,12.3,5
10V613,2/10/2026,10.39,5
10V613,2/11/2026,11.31,4
10V613,2/12/2026,12.17,6
10V613,2/13/2026,12.2,5
10V613,2/14/2026,0,0
10V613,2/15/2026,0,0
10V613,2/16/2026,4.74,3
10V613,2/17/2026,2.49,1
10V613,2/18/2026,12.32,4
10V613,2/19/2026,11.75,5
10V613,2/20/2026,10.19,4
90JF675,2/1/2026,0,0
90JF675,2/2/2026,345.97,0
90JF675,2/3/2026,0,0
90JF675,2/4/2026,0,0
90JF675,2/5/2026,0,0
90JF675,2/6/2026,362.55,0
90JF675,2/7/2026,12.67,0
90JF675,2/9/2026,11.09,0
90JF675,2/10/2026,0.09,0
90JF675,2/11/2026,354.72,0
90JF675,2/12/2026,0,0
90JF675,2/13/2026,0,0
90JF675,2/14/2026,0,0
90JF675,2/15/2026,0,0
90JF675,2/16/2026,66.21,0
90JF675,2/17/2026,316.71,0
90JF675,2/18/2026,11.59,0
90JF675,2/19/2026,0,0
90JF675,2/20/2026,137.85,0
10PD358,2/1/2026,0,0
10PD358,2/2/2026,265.75,0
10PD358,2/3/2026,309.11,0
10PD358,2/4/2026,160.36,0
10PD358,2/5/2026,279.07,0
10PD358,2/6/2026,308.73,0
10PD358,2/7/2026,0,0
10PD358,2/8/2026,0,0
10PD358,2/9/2026,93.88,0
10PD358,2/10/2026,122.95,0
10PD358,2/11/2026,151.98,0
10PD358,2/12/2026,205.75,0
10PD358,2/13/2026,130.76,0
10PD358,2/14/2026,0,0
10PD358,2/15/2026,0,0
10PD358,2/16/2026,84.67,0
10PD358,2/17/2026,152.82,0
10PD358,2/18/2026,168.04,0
10PD358,2/19/2026,105.01,0
10PD358,2/20/2026,124.49,0
10PD358,2/21/2026,0,0
10PD358,2/22/2026,0,0
10PD358,2/23/2026,0,0
90JP876,2/1/2026,0,0
90JP876,2/2/2026,22.84,2
90JP876,2/3/2026,34.25,2
90JP876,2/4/2026,69.45,1
90JP876,2/6/2026,1.58,0
90JP876,2/9/2026,33.69,4
90JP876,2/10/2026,1,0
90JP876,2/11/2026,0.33,0
90JP876,2/12/2026,0.18,0
90JP876,2/13/2026,0,1
90JP876,2/16/2026,31.31,4
90JP876,2/17/2026,14.42,3
90JP876,2/18/2026,7.56,3
90JP876,2/19/2026,45.68,3
90JP876,2/20/2026,11.37,3
90JP876,2/22/2026,13.35,2
10H462,2/2/2026,26.43,4
10H462,2/3/2026,111.67,7
10H462,2/4/2026,66.16,6
10H462,2/5/2026,15.36,7
10H462,2/6/2026,35.02,7
10H462,2/9/2026,17.5,7
10H462,2/10/2026,11.56,7
10H462,2/11/2026,0.11,0
10H462,2/13/2026,0,0
10H462,2/14/2026,0.29,1
10H462,2/16/2026,3.16,5
10H462,2/17/2026,76.09,8
10H462,2/18/2026,15.11,5
10H462,2/19/2026,15.17,4
10H462,2/20/2026,17.7,6
10H462,2/21/2026,1.75,7
99JL816,2/1/2026,0.02,0
99JL816,2/2/2026,40.89,0
99JL816,2/3/2026,32.79,0
99JL816,2/4/2026,186.4,0
99JL816,2/5/2026,169.54,0
99JL816,2/6/2026,58.89,0
99JL816,2/7/2026,31.63,0
99JL816,2/8/2026,0,0
99JL816,2/9/2026,58.07,0
99JL816,2/10/2026,128.96,0
99JL816,2/11/2026,42.28,0
99JL816,2/12/2026,137.3,0
99JL816,2/13/2026,51.08,0
99JL816,2/14/2026,49.79,0
99JL816,2/15/2026,2.37,0
99JL816,2/16/2026,80.97,0
99JL816,2/17/2026,126.26,0
99JL816,2/18/2026,11.83,0
99JL816,2/19/2026,99.33,0
99JL816,2/20/2026,103.14,0
99JL816,2/21/2026,49.79,0
99JL816,2/22/2026,11.95,0
99JL816,2/23/2026,0.02,0
10JP357,2/1/2026,12.52,7
10JP357,2/2/2026,16.96,6
10JP357,2/3/2026,0.13,0
10JP357,2/4/2026,0,0
10JP357,2/5/2026,16.21,4
10JP357,2/6/2026,16.79,6
10JP357,2/7/2026,0,0
10JP357,2/8/2026,13.61,6
10JP357,2/9/2026,16.8,5
10JP357,2/10/2026,1.64,1
10JP357,2/11/2026,18.83,8
10JP357,2/12/2026,17.6,7
10JP357,2/13/2026,17.16,5
10JP357,2/15/2026,17.7,5
10JP357,2/16/2026,43.54,5
10JP357,2/17/2026,16.17,5
10JP357,2/18/2026,17.62,5
10JP357,2/19/2026,12.73,6
10JP357,2/20/2026,19.44,6
10JP357,2/21/2026,0.01,1
10X751,2/1/2026,3.37,0
10X751,2/2/2026,5.22,0
10X751,2/3/2026,11.06,0
10X751,2/4/2026,7.3,0
10X751,2/5/2026,10.01,0
10X751,2/6/2026,5.99,0
10X751,2/7/2026,7.16,0
10X751,2/8/2026,8.4,0
10X751,2/9/2026,10.52,0
10X751,2/10/2026,20.93,0
10X751,2/11/2026,6.38,0
10X751,2/12/2026,4.5,0
10X751,2/13/2026,9.44,0
10X751,2/14/2026,5.55,0
10X751,2/15/2026,7.06,0
10X751,2/16/2026,13.03,0
10X751,2/17/2026,10.67,0
10X751,2/18/2026,8.11,0
10X751,2/19/2026,7.86,0
10X751,2/20/2026,7.63,0
90JA038,2/2/2026,1.78,1
90JA038,2/3/2026,0.57,3
90JA038,2/4/2026,0.05,2
90JA038,2/5/2026,4.28,4
90JA038,2/6/2026,9.73,2
90JA038,2/9/2026,12.11,3
90JA038,2/10/2026,2.94,3
90JA038,2/11/2026,3.9,3
90JA038,2/12/2026,18.97,4
90JA038,2/13/2026,17.87,4
90JA038,2/16/2026,0.61,4
90JA038,2/17/2026,20.92,5
90JA038,2/18/2026,14.11,3
90JA038,2/19/2026,15.23,3
90JA038,2/20/2026,14.02,8
77JT543,2/2/2026,64.14,2
77JT543,2/3/2026,45.46,3
77JT543,2/4/2026,34.37,3
77JT543,2/5/2026,53.15,2
77JT543,2/6/2026,20.88,5
77JT543,2/9/2026,171.41,3
77JT543,2/10/2026,140.27,3
77JT543,2/11/2026,145.28,4
77JT543,2/12/2026,1.59,4
77JT543,2/13/2026,21.62,3
77JT543,2/14/2026,0,0
77JT543,2/15/2026,0,0
77JT543,2/16/2026,69.15,4
77JT543,2/17/2026,20.7,2
77JT543,2/18/2026,239.49,2
77JT543,2/19/2026,30.73,5
77JT543,2/20/2026,230.51,4
10AD215,2/1/2026,18.12,0
10AD215,2/2/2026,16.08,0
10AD215,2/3/2026,0.96,0
10AD215,2/5/2026,24.32,0
10AD215,2/6/2026,22.55,0
10AD215,2/8/2026,28.37,0
10AD215,2/9/2026,39.66,0
10AD215,2/10/2026,134.79,0
10AD215,2/11/2026,25.38,0
10AD215,2/12/2026,134.96,0
10AD215,2/13/2026,23.64,0
10AD215,2/15/2026,19.92,0
10AD215,2/16/2026,15.34,0
10AD215,2/17/2026,24.54,0
10AD215,2/18/2026,22.45,0
10AD215,2/19/2026,30.58,0
10AD215,2/20/2026,136.02,0
10AD215,2/21/2026,0,0
10AD215,2/22/2026,0,0
10AD215,2/23/2026,0,0
110FX435,2/1/2026,0,0
110FX435,2/2/2026,28.58,6
110FX435,2/3/2026,31.99,7
110FX435,2/4/2026,32.1,7
110FX435,2/5/2026,31.6,5
110FX435,2/6/2026,34.17,5
110FX435,2/7/2026,15.85,6
110FX435,2/8/2026,17.9,6
110FX435,2/9/2026,6.69,4
110FX435,2/10/2026,11.64,6
110FX435,2/11/2026,12.19,6
110FX435,2/12/2026,13.88,10
110FX435,2/13/2026,12.41,5
110FX435,2/14/2026,5.78,2
110FX435,2/15/2026,0,0
110FX435,2/16/2026,0.05,0
110FX435,2/17/2026,0,0
110FX435,2/18/2026,0,0
110FX435,2/19/2026,45.19,6
110FX435,2/20/2026,63.85,5
110FX435,2/21/2026,0,0
110FX435,2/22/2026,0,0
110FX435,2/23/2026,0,0
90JL474,2/1/2026,0,0
90JL474,2/2/2026,7.54,0
90JL474,2/3/2026,104.38,0
90JL474,2/4/2026,68.85,0
90JL474,2/5/2026,0.45,0
90JL474,2/6/2026,45.16,0
90JL474,2/7/2026,14.65,0
90JL474,2/8/2026,0,0
90JL474,2/9/2026,30.8,0
90JL474,2/10/2026,0,0
90JL474,2/11/2026,0,0
90JL474,2/12/2026,42.88,0
90JL474,2/14/2026,130.23,0
90JL474,2/15/2026,159.33,0
90JL474,2/16/2026,55.11,0
90JL474,2/17/2026,33.66,0
90JL474,2/18/2026,79.64,0
90JL474,2/19/2026,39.83,0
90JL474,2/20/2026,0,0
90JL474,2/21/2026,0.29,0
90JL474,2/22/2026,11.11,0
10AC568,2/1/2026,0,0
10AC568,2/2/2026,48.02,3
10AC568,2/3/2026,15.88,4
10AC568,2/4/2026,10.12,1
10AC568,2/5/2026,0,0
10AC568,2/6/2026,48.99,4
10AC568,2/7/2026,0,0
10AC568,2/8/2026,0,0
10AC568,2/9/2026,0,0
10AC568,2/10/2026,0.05,0
10AC568,2/11/2026,0,1
10AC568,2/12/2026,0.62,2
10AC568,2/13/2026,25.44,5
10AC568,2/14/2026,0,0
10AC568,2/15/2026,0,0
10AC568,2/16/2026,0,0
10AC568,2/17/2026,25.3,4
10AC568,2/18/2026,26.72,6
10AC568,2/19/2026,26.15,5
10AC568,2/20/2026,25.55,4
10AC568,2/21/2026,0.11,0
10AC568,2/22/2026,0,0
10AC568,2/23/2026,0,0
110FX421,2/1/2026,0,0
110FX421,2/2/2026,6.64,3
110FX421,2/3/2026,19.77,6
110FX421,2/4/2026,0,1
110FX421,2/5/2026,11.75,2
110FX421,2/6/2026,0,0
110FX421,2/7/2026,0,0
110FX421,2/8/2026,0,0
110FX421,2/9/2026,6.59,2
110FX421,2/10/2026,12.6,7
110FX421,2/11/2026,12.87,7
110FX421,2/12/2026,13.38,6
110FX421,2/13/2026,12.99,6
110FX421,2/14/2026,6.18,4
110FX421,2/15/2026,0,0
110FX421,2/16/2026,6.82,4
110FX421,2/17/2026,12.98,4
110FX421,2/18/2026,12.2,5
110FX421,2/19/2026,12.84,5
110FX421,2/20/2026,12.29,4
110FX421,2/21/2026,6.22,4
110FX421,2/22/2026,0,0
110FX421,2/23/2026,0,0
99JN631,2/1/2026,0,0
99JN631,2/2/2026,136.05,0
99JN631,2/3/2026,99.43,0
99JN631,2/4/2026,52,0
99JN631,2/5/2026,78.15,0
99JN631,2/6/2026,111.92,0
99JN631,2/7/2026,0,0
99JN631,2/8/2026,0,0
99JN631,2/9/2026,159.56,0
99JN631,2/10/2026,137.91,0
99JN631,2/11/2026,176.39,0
99JN631,2/12/2026,138.43,0
99JN631,2/13/2026,142.85,0
99JN631,2/14/2026,0,0
99JN631,2/15/2026,0,0
99JN631,2/16/2026,72.29,0
99JN631,2/17/2026,114.35,0
99JN631,2/18/2026,127.58,0
99JN631,2/19/2026,124.19,0
99JN631,2/20/2026,115.38,0
99JN631,2/21/2026,0,0
99JN631,2/22/2026,0,0
99JN631,2/23/2026,0,0
90JS435,2/1/2026,0,0
90JS435,2/2/2026,43.23,0
90JS435,2/3/2026,39.66,0
90JS435,2/4/2026,39.98,0
90JS435,2/5/2026,66.8,0
90JS435,2/6/2026,39.83,0
90JS435,2/7/2026,0,0
90JS435,2/8/2026,0,0
90JS435,2/9/2026,42.77,0
90JS435,2/10/2026,40.61,0
90JS435,2/11/2026,45.4,0
90JS435,2/12/2026,61.71,0
